"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY.Name","INDICATOR.Name","FREQUENCY.Name","SCALE.Name","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029"
"IMF.FAD:FM(2.0.0)","SWE.GGCBP_G01_PGDP_PT.A","OBS_VALUE","Sweden","Cyclically adjusted primary balance, Percent of potential GDP","Annual","Units","","","","-8.647193429","-7.012313788","-2.822805024","-1.451653443","0.097","-0.18996001","0.693211682","3.220114251","1.091652587","1.055101178","0.545173638","2.077571319","1.829323055","2.371230239","1.452403572","1.426152049","0.679582907","-0.109559919","-0.620702039","-0.684177955","-0.796972355","-0.675796281","0.68486479","0.875917003","0.312462463","-0.159930019","-1.622371826","-0.562466017","0.808451795","0.4157589","0.351958653","0.455617131","0.751247225","0.545735893","0.570212958","0.552220661"
"IMF.FAD:FM(2.0.0)","SWE.GGCB_G01_PGDP_PT.A","OBS_VALUE","Sweden","Cyclically adjusted balance, Percent of potential GDP","Annual","Units","","","","-10.51011295","-9.353348155","-5.492527103","-4.401566746","-2.468686435","-2.673307184","-1.442266326","1.505701753","-0.875867285","-0.168732434","-0.541435904","1.069299011","0.848019002","1.634021664","0.914087467","0.972492335","0.313492617","-0.591927803","-0.88105995","-0.908154945","-0.919155749","-0.69789658","0.716824237","0.925339562","0.343381495","-0.0867","-1.503060291","-0.468517711","0.601664741","-0.011","-0.0504","0.179390299","0.490429399","0.393744939","0.355749443","0.342955807"
"IMF.FAD:FM(2.0.0)","SWE.GGR_G01_GDP_PT.A","OBS_VALUE","Sweden","Revenue, General government, Percent of GDP","Annual","Units","61.34899505","57.7962874","56.92015514","56.37499273","55.02631934","56.93383983","56.31482722","56.4242268","55.83216383","55.33917931","53.07610921","51.26126875","51.60350221","51.68977816","53.11910095","52.20689708","51.66838439","50.92444786","50.49816426","49.26537275","48.36206931","48.77146825","49.13266143","48.13834144","48.39064704","49.75392019","49.64675313","49.56204101","48.66943427","48.25322345","48.14663401","48.06633019","47.14077963","47.38392062","47.92032882","48.90323724","48.92605585","48.94111269","48.93125889"
"IMF.FAD:FM(2.0.0)","SWE.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Sweden","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","0.305510724","-8.457138966","-10.82439357","-8.729767966","-6.973142582","-3.091031949","-1.54972307","0.844208175","0.628528934","3.130160858","1.399910773","-1.415713749","-1.223280049","0.194226968","1.794352603","2.081451327","3.285086369","1.897602552","-0.861974274","-0.115654297","-0.363448103","-1.141464556","-1.490790078","-1.553473438","-0.0164","0.978452926","1.384144841","0.752686346","0.537703934","-2.804047523","0.0145","1.25907593","-0.074","-0.661323604","-0.167532558","0.29295324","0.320236672","0.338579555","0.33239847"
"IMF.FAD:FM(2.0.0)","SWE.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Sweden","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","1.753566857","-6.876871524","-9.854826343","-6.794762883","-4.593257824","-0.360553947","1.451006194","3.424814379","3.105197011","5.21728081","3.098375984","0.549274613","0.00388","1.271750276","2.794118901","3.03184067","3.990569464","2.426432038","-0.386990534","0.254394681","0.116204678","-0.87751123","-1.261944855","-1.429698477","0.00552","0.94653922","1.335302591","0.722178752","0.465599484","-2.927099091","-0.0783","1.46241248","0.353417585","-0.252826296","0.111170792","0.555074682","0.472509717","0.553135954","0.541719034"
"IMF.FAD:FM(2.0.0)","SWE.GGXWDN_G01_GDP_PT.A","OBS_VALUE","Sweden","Net debt, Percent of GDP","Annual","Units","","","","50.60529754","44.44126435","46.22307729","49.84865203","50.518021","43.463882","24.35412065","30.27393917","29.27419702","29.24594358","28.48702244","26.34331655","20.67782352","15.61866205","13.52015809","14.37297208","13.34862705","11.65499121","11.23946925","11.38913079","11.22379926","11.14773722","8.726801692","6.056568796","6.014014025","4.882051497","8.371932493","7.46017813","6.280679843","10.56837474","11.46660984","11.581203","11.53326708","11.44642196","11.53720309","11.50976831"
"IMF.FAD:FM(2.0.0)","SWE.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Sweden","Gross debt, Percent of GDP","Annual","Units","","","","68.15032278","68.32512277","68.67886282","67.4293578","65.13073109","60.06735998","50.22920074","51.7630688","49.7670817","49.27086635","48.47621753","48.76808417","43.66659107","38.97691699","37.51052457","40.73905914","38.06559863","37.14909581","37.49932542","40.16092413","44.87215514","43.7386955","42.25544509","40.73041543","39.19258639","35.58149635","39.94174501","36.47594721","32.93986772","35.85910501","35.98615929","35.01971477","34.0229524","33.02162315","32.24954933","31.39507265"
"IMF.FAD:FM(2.0.0)","SWE.G_X_G01_GDP_PT.A","OBS_VALUE","Sweden","Expenditure, Percent of GDP","Annual","Units","61.04348432","66.25342637","67.74454871","65.1047607","61.99946192","60.02487178","57.86455029","55.58001863","55.2036349","52.20901845","51.67619844","52.6769825","52.82678226","51.49555119","51.32474834","50.12544576","48.38329803","49.02684531","51.36013854","49.38102704","48.72551742","49.9129328","50.62345151","49.69181487","48.40707715","48.77546726","48.26260828","48.80935467","48.13173033","51.05727098","48.13208937","46.80725426","47.21480426","48.04524423","48.08786138","48.610284","48.60581918","48.60253314","48.59886042"
"IMF.FAD:FM(2.0.0)","SWZ.GGR_G01_GDP_PT.A","OBS_VALUE","Eswatini, Kingdom of","Revenue, General government, Percent of GDP","Annual","Units","23.01218852","22.41401649","20.080094","20.45073522","20.75286443","21.67590122","22.61386091","22.89000262","24.54467799","23.42278281","23.42909109","22.69299734","23.51006364","27.05856149","27.20874541","36.03269197","32.70562386","34.96245574","30.49767899","21.49326826","21.39551926","30.35463304","29.08438491","29.37316366","28.18093278","25.53685941","28.59996301","25.38447483","27.38871754","29.40987064","25.08117863","24.67301565","28.26359697","27.95275163","25.98418631","26.04164752","26.0432459","26.02054665","26.08707937"
"IMF.FAD:FM(2.0.0)","SWZ.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Eswatini, Kingdom of","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","3.30219872","-2.814669031","-3.197478919","-3.50911681","0.870096375","-0.971459448","2.046204704","1.040365402","-1.232489052","-1.18753226","-2.246268195","-3.673515978","-2.08510963","-3.980422804","-1.654824395","8.62125017","2.364768277","1.580273527","-2.966778253","-9.240560785","-3.900955292","3.382623033","0.568758685","-2.719072794","-6.165269952","-9.099361474","-6.93796144","-9.658446371","-6.703406808","-4.61903472","-4.591792139","-3.908252007","-1.163013933","-0.88162325","-2.794963377","-2.848293015","-2.880681423","-2.910365946","-3.122495564"
"IMF.FAD:FM(2.0.0)","SWZ.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Eswatini, Kingdom of","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","3.866146926","-2.216797899","-2.755798644","-3.07820922","1.315289836","-0.462635476","2.519815165","1.553206159","-0.530560778","-0.664313709","-1.477773759","-2.565464924","-1.039416274","-3.041541032","-0.655740735","9.315890606","3.073728671","2.504669631","-2.281591544","-8.614145904","-3.14471993","4.255566282","1.344723608","-2.042213989","-5.470306388","-8.212255012","-5.759810969","-8.328295479","-4.636278215","-2.417615085","-2.732671645","-1.678528094","0.569738751","0.611318377","-1.044730873","-0.826704253","-0.661077942","-0.530731549","-0.460312308"
"IMF.FAD:FM(2.0.0)","SWZ.GGXWDN_G01_GDP_PT.A","OBS_VALUE","Eswatini, Kingdom of","Net debt, Percent of GDP","Annual","Units","","","","","","","","","","","","16.29333305","15.23022576","11.50719068","7.578942474","5.187336424","-1.218750565","-7.215916247","-3.63583789","5.126241912","7.6695824","5.577531866","4.076731566","3.497434798","10.98794392","17.50916346","21.08781482","28.49638966","33.79435293","31.94131041","34.42520018","36.32556875","32.49093403","33.10131527","34.16433871","35.31151725","36.24615665","36.74246731","38.03933033"
"IMF.FAD:FM(2.0.0)","SWZ.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Eswatini, Kingdom of","Gross debt, Percent of GDP","Annual","Units","","","","13.37269145","12.51165568","11.60980605","12.6015017","15.47345201","16.69104845","18.15897835","21.7567928","17.13682937","17.48157729","15.02810546","13.5005617","14.58963196","16.11945258","14.59577739","10.4866612","14.09574416","14.68533686","14.76513436","15.00592317","14.13328893","19.654995","25.14937017","27.99071855","34.29069713","39.6083324","41.94743848","41.1182319","42.44840175","38.66304247","37.85206391","38.60366597","39.47153113","40.14453501","40.40358757","41.50800766"
"IMF.FAD:FM(2.0.0)","SWZ.G_X_G01_GDP_PT.A","OBS_VALUE","Eswatini, Kingdom of","Expenditure, Percent of GDP","Annual","Units","19.7099898","25.22868552","23.27757292","23.95985203","19.88276805","22.64736067","20.5676562","21.84963722","25.77716704","24.61031507","25.67535929","26.36651332","25.59517327","31.0389843","28.8635698","27.4114418","30.34085559","33.38218221","33.46445724","30.73382905","25.29647455","26.97201001","28.51562623","32.09223646","34.34620273","34.63622088","35.53792445","35.0429212","34.09212434","34.02890536","29.67297077","28.58126766","29.4266109","28.83437488","28.77914968","28.88994054","28.92392733","28.93091259","29.20957493"
"IMF.FAD:FM(2.0.0)","SYC.GGR_G01_GDP_PT.A","OBS_VALUE","Seychelles","Revenue, General government, Percent of GDP","Annual","Units","55.25478511","57.15379074","56.73061574","56.70082134","50.51609438","49.41804656","48.83941193","44.02773873","45.86194153","40.6688868","37.9155258","40.05502825","48.02401925","40.3329318","39.40160656","41.01326332","31.96702477","34.87056306","36.95610658","35.09739847","39.76425074","41.49098029","38.16070191","36.25388673","32.90922938","34.49038574","32.56604645","32.21895598","32.16671787","30.96567346","33.07243023","29.95302845","31.45836405","33.91470135","34.10005297","33.2154974","32.6691065","32.05871029","31.77274391"
"IMF.FAD:FM(2.0.0)","SYC.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Seychelles","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","3.151355992","6.442463533","-3.623472878","-6.946631292","-2.579666956","-9.692399408","-5.90575523","-16.66999719","-10.26410073","-14.74018922","-8.926857033","-16.26043339","3.396319127","0.437431056","0.421896442","-2.537627704","-9.929429303","7.881928947","4.838695709","0.521485308","3.427776003","2.889706472","0.368373179","3.549857227","1.792964738","0.186563336","0.315608363","-0.455467821","0.991146217","-14.83326479","-5.59059791","-0.794888621","-1.482823588","-1.409469969","-0.447152817","-0.291457003","-0.170680245","0.573545162","0.904954458"
"IMF.FAD:FM(2.0.0)","SYC.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Seychelles","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","11.09034897","14.29857735","4.272764294","1.400933154","7.118733937","0.370795536","3.85357471","-6.545985069","-1.140461938","-7.286463097","-1.642096409","-8.643308837","10.29799122","6.893730075","6.830353973","2.791786031","-3.361575363","14.74287788","13.50921975","6.503269734","6.435994131","6.594963043","5.299263855","5.836696634","4.74912186","3.572766761","3.055126531","2.300774284","3.061066596","-12.27438674","-2.744847239","1.191059925","1.343928986","0.843080931","1.755536136","1.856417471","1.832825297","2.417925794","2.616774651"
"IMF.FAD:FM(2.0.0)","SYC.GGXWDN_G01_GDP_PT.A","OBS_VALUE","Seychelles","Net debt, Percent of GDP","Annual","Units","","","","","","","","","","","192.4000885","187.4609994","169.8239358","154.5964106","137.2902872","125.9198611","140.0040756","188.1840748","101.8090582","76.13777755","77.43039583","67.56506104","56.37090675","53.58282578","47.23524355","46.32410827","43.4899601","39.46882361","38.77327333","69.9180953","60.99872141","52.11557937","50.98944876","52.81243629","52.01079986","49.84398187","46.20796865","42.38200995","38.45270326"
"IMF.FAD:FM(2.0.0)","SYC.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Seychelles","Gross debt, Percent of GDP","Annual","Units","89.22317644","79.90513461","82.17974426","123.4526477","133.522371","146.6610165","143.0125295","161.240345","159.7867971","177.8371687","199.7868249","195.8598771","176.974925","163.2258289","144.0642801","135.0705393","143.9971822","192.1023645","106.125315","82.22352741","82.50838387","80.06925976","68.19897477","70.3922687","64.57324912","62.84417915","56.66798735","51.27237265","48.85368712","77.3709426","71.24834759","58.8524523","56.68546024","58.34088598","57.22855044","54.75197762","50.80509855","46.68277552","42.4779117"
"IMF.FAD:FM(2.0.0)","SYC.G_X_G01_GDP_PT.A","OBS_VALUE","Seychelles","Expenditure, Percent of GDP","Annual","Units","52.10342912","50.71132721","60.35408861","63.64745263","53.09576133","59.11044596","54.74516716","60.69773592","56.12604226","55.40907603","46.84238284","56.31546165","44.62770012","39.89550074","38.97971012","43.55089103","41.89645407","26.98863412","32.11741087","34.57591316","36.33647474","38.60127382","37.79232874","32.7040295","31.11626464","34.30382241","32.25043808","32.6744238","31.17557165","45.79893826","38.66302814","30.74791707","32.94118764","35.32417132","34.54720579","33.5069544","32.83978675","31.48516513","30.86778945"
"IMF.FAD:FM(2.0.0)","SYR.GGR_G01_GDP_PT.A","OBS_VALUE","Syrian Arab Republic","Revenue, General government, Percent of GDP","Annual","Units","27.69817502","26.90337163","24.44345083","24.26140237","25.94908709","24.86780911","27.19225182","26.01575823","26.55367163","26.0060393","30.29419335","26.45133825","29.93623873","27.14700791","23.7677571","25.21391285","22.71674283","20.06507848","23.84987771","20.84780736","","","","","","","","","","","","","","","","","","",""
"IMF.FAD:FM(2.0.0)","SYR.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Syrian Arab Republic","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-6.567016085","-7.25829454","-4.963082017","-5.998987027","-3.808117693","-2.825765679","-1.780653434","-2.811584375","-1.473582943","-1.360531289","2.304742257","-2.022616818","-2.703965785","-4.181969877","-4.408340193","-1.12049164","-2.987197817","-2.864384033","-2.891807655","-7.790031102","","","","","","","","","","","","","","","","","","",""
"IMF.FAD:FM(2.0.0)","SYR.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Syrian Arab Republic","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-6.253757814","-6.56346366","-4.148106972","-5.459015756","-3.155339551","-2.428288343","-1.16152898","-2.256832869","-0.813095476","-0.736224172","2.929697709","-1.415787054","-2.005282252","-3.3137026","-3.253299169","-0.0837","-2.195447068","-2.247569085","-2.249130309","-7.255364532","","","","","","","","","","","","","","","","","","",""
"IMF.FAD:FM(2.0.0)","SYR.GGXWDN_G01_GDP_PT.A","OBS_VALUE","Syrian Arab Republic","Net debt, Percent of GDP","Annual","Units","163.2147077","151.5027139","148.7361997","136.8648343","123.8984133","109.3325229","111.6468544","115.2870735","107.6414148","112.8504133","105.766284","95.69578172","95.14663536","85.37971737","31.23996403","28.81710699","27.04126764","21.68816943","17.93740818","18.80725371","","","","","","","","","","","","","","","","","","",""
"IMF.FAD:FM(2.0.0)","SYR.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Syrian Arab Republic","Gross debt, Percent of GDP","Annual","Units","182.4246293","173.6214342","171.9394722","162.9812222","152.6423337","141.4788716","147.6234039","151.2253563","147.697721","152.0944453","144.4899612","132.4270934","133.37035","113.0472106","50.71028784","44.97726846","42.67188358","37.31915911","31.21209538","30.02441131","","","","","","","","","","","","","","","","","","",""
"IMF.FAD:FM(2.0.0)","SYR.G_X_G01_GDP_PT.A","OBS_VALUE","Syrian Arab Republic","Expenditure, Percent of GDP","Annual","Units","34.2651911","34.16166617","29.40653285","30.2603894","29.75720478","27.69357479","28.97290526","28.82734261","28.02725457","27.36657059","27.98945109","28.47395506","32.64020451","31.32897779","28.17609729","26.33440449","25.70394064","22.92946251","26.74168536","28.63783847","","","","","","","","","","","","","","","","","","",""
"IMF.FAD:FM(2.0.0)","TCD.GGR_G01_GDP_PT.A","OBS_VALUE","Chad","Revenue, General government, Percent of GDP","Annual","Units","","","","","","8.690694314","8.974470506","8.011692958","8.396383419","8.906361214","8.047042328","9.23793318","10.08771994","7.612801816","8.397166114","11.74233799","14.18732312","16.28366388","10.70357971","15.13013976","18.57784699","18.68660509","15.92820932","13.68244301","10.53821201","9.462655569","11.0642706","11.00159707","10.44468134","15.52722671","12.3637479","18.03642791","19.10432017","15.92624013","15.91600214","15.21839511","14.95476679","14.45811875","14.14269138"
"IMF.FAD:FM(2.0.0)","TCD.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Chad","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","","-2.723545788","-2.455376517","-1.647452448","-3.873962604","-4.456797604","-3.365183253","-3.883545843","-4.10833161","-1.751793129","-0.0502","1.613696767","1.828865138","2.626350336","-7.993521366","-3.109426234","1.793880824","0.363205645","-1.585967982","-3.215687607","-3.306511693","-1.474363447","-0.174812211","1.39340507","-0.0935","1.180739344","-1.446052954","4.163846897","-1.254549406","-1.048916455","-0.687413602","-0.907985076","-1.265977885","-1.64236468","-1.952939678"
"IMF.FAD:FM(2.0.0)","TCD.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Chad","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","","-2.61802104","-1.844736035","-1.119474086","-3.282173146","-3.779432762","-2.889026902","-3.326479841","-3.720907049","-1.469193414","0.166304108","1.886356521","2.013542925","2.742122412","-7.670735066","-2.694881847","2.251219193","0.701654705","-1.179252248","-2.765421533","-2.03408042","0.045111684","1.015763341","2.177221922","0.602938535","1.958814426","-0.595053029","5.306414336","-0.063","0.078","0.794526587","0.149038753","-0.264540271","-0.76998753","-1.117125176"
"IMF.FAD:FM(2.0.0)","TCD.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Chad","Gross debt, Percent of GDP","Annual","Units","","","","","","","","","","49.89419704","41.42787493","39.94769716","32.77308136","23.95085789","20.904416","19.02244501","15.98656452","14.60472319","22.59295325","22.50557403","22.93497433","22.07260219","23.52445483","29.39984951","32.1031458","38.1012297","36.76555221","33.25828881","38.00757191","41.15543036","42.14558183","35.9188849","35.12855621","32.32747679","31.38352893","30.52198993","30.09466919","30.13592338","30.10374175"
"IMF.FAD:FM(2.0.0)","TCD.G_X_G01_GDP_PT.A","OBS_VALUE","Chad","Expenditure, Percent of GDP","Annual","Units","","","","","","11.4142401","11.42984702","9.659145406","12.27034602","13.36315882","11.41222558","13.12147902","14.19605155","9.364594945","8.44740952","10.12864122","12.35845798","13.65731354","18.69710108","18.239566","16.78396617","18.32339944","17.5141773","16.89813062","13.8447237","10.93701902","11.23908281","9.608191996","10.53815647","14.34648736","13.80980086","13.87258102","20.35886958","16.97515658","16.60341574","16.12638019","16.22074467","16.10048343","16.09563106"
"IMF.FAD:FM(2.0.0)","TGO.GGR_G01_GDP_PT.A","OBS_VALUE","Togo","Revenue, General government, Percent of GDP","Annual","Units","11.0728767","10.37441146","6.327099401","7.818485836","9.729321429","9.123525117","9.615192101","9.515836488","10.14890114","8.455615938","10.13771517","8.141129598","10.31848036","11.17014978","11.58412098","12.7855602","11.86124242","11.80037997","11.66315507","13.426832","13.73082758","14.46273901","15.40280905","14.78673277","15.85506943","15.87817277","16.06358133","18.20497488","18.23047164","16.64545034","17.1336314","17.64661088","18.36359366","18.43549349","18.41331846","18.82047516","19.12351542","19.57710103","19.71181626"
"IMF.FAD:FM(2.0.0)","TGO.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Togo","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-3.519135946","-2.272374436","-8.459314858","-5.372335618","-2.969339462","-3.259356469","-0.9833922","-3.250921051","-1.755993404","-3.445716841","-0.715579384","-0.280209565","1.434829903","0.609986167","-1.666330644","-1.944883434","-1.832555577","-0.590603997","-2.625934222","-1.661948554","-4.475169962","-4.634768313","-5.082524637","-7.114644512","-7.03576472","-7.024795127","-0.208093757","-0.590559093","1.665950416","-7.047365603","-4.653269026","-8.334690686","-6.576428872","-5.968632095","-2.961083323","-2.987376513","-2.976429165","-2.987740645","-2.6065007"
"IMF.FAD:FM(2.0.0)","TGO.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Togo","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","-1.658583172","-0.639286372","-6.082840422","-2.955484808","-1.2167017","-1.622645731","0.411395087","-1.843720243","-0.316642282","-2.068348251","0.508819263","0.829318327","2.513518863","1.725159255","-0.951977682","-1.313014959","-0.406203079","-0.0589","-2.002001959","-1.020916897","-2.333494421","-3.96225116","-4.17761031","-5.860872525","-5.052783953","-5.276186709","1.10246157","1.21130514","3.761613536","-4.69410757","-2.493731971","-5.872441943","-3.973606825","-3.43373622","-0.45","-0.6","-0.7","-0.784","-0.41"
"IMF.FAD:FM(2.0.0)","TGO.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Togo","Gross debt, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","67.74437028","70.50385977","67.30935","57.64893314","33.45420683","33.80890585","34.34165363","41.07102223","44.85902819","52.24689106","59.75456889","56.68044746","57.67625442","54.05736136","62.21109357","64.8633981","66.51975557","67.16254297","68.2553793","66.45941643","64.71163014","63.07698289","61.56445914","59.77610153"
"IMF.FAD:FM(2.0.0)","TGO.G_X_G01_GDP_PT.A","OBS_VALUE","Togo","Expenditure, Percent of GDP","Annual","Units","14.59201265","12.64678589","14.78641426","13.19082145","12.69866089","12.38288159","10.5985843","12.76675754","11.90489454","11.90133278","10.85329455","8.421339163","8.883650459","10.56016361","13.25045162","14.73044363","13.693798","12.39098397","14.28908929","15.08878055","18.20599755","19.09750732","20.48533369","21.90137728","22.89083415","22.9029679","16.27167508","18.79553397","16.56452123","23.69281594","21.78690042","25.98130157","24.94002253","24.40412558","21.37440178","21.80785168","22.09994458","22.56484167","22.31831696"
"IMF.FAD:FM(2.0.0)","THA.GGCBP_G01_PGDP_PT.A","OBS_VALUE","Thailand","Cyclically adjusted primary balance, Percent of potential GDP","Annual","Units","","","","","","","","","","","0.422879702","-3.82694055","3.005094384","2.206630561","3.235653372","2.999749681","1.051811242","1.352748564","-0.315412483","-0.179341931","1.138131358","0.691842576","1.190084591","0.413440618","1.351546608","1.607270304","0.539730386","0.946344779","1.302925475","-2.614651942","-4.346080721","-2.622656139","-1.688736143","-2.995535396","-3.599178901","-3.960987398","-4.434253624","-3.997157521","-3.97133465"
"IMF.FAD:FM(2.0.0)","THA.GGCB_G01_PGDP_PT.A","OBS_VALUE","Thailand","Cyclically adjusted balance, Percent of potential GDP","Annual","Units","","","","","","1.73815844","-2.529862936","-5.203071232","-7.197351153","-0.907474076","-0.766094082","-5.08127379","1.904626158","0.936113231","2.007014026","1.614943304","-0.0158","0.20731289","-1.30489797","-1.291958423","-0.0615","-0.498305232","0.0466","-0.705761685","0.355389095","0.762893134","-0.401217773","-0.084257817","0.279806433","-3.547657015","-5.551346725","-3.912135888","-2.863734603","-4.356337299","-5.056922088","-5.455801468","-5.966875858","-5.516955687","-5.50537969"
"IMF.FAD:FM(2.0.0)","THA.GGR_G01_GDP_PT.A","OBS_VALUE","Thailand","Revenue, General government, Percent of GDP","Annual","Units","","","","","","20.71101128","19.95364625","17.62944376","17.4547404","17.55400453","19.05567116","18.98981189","20.26406278","20.43741309","21.75280268","20.60557459","20.2190007","20.02735869","19.50786262","20.93915299","21.2075428","21.39081876","22.15107491","21.38508901","22.31458297","21.91917519","21.09676839","21.472644","20.98092677","20.430213","20.02134899","20.05635992","19.98760383","20.09143618","20.26558008","20.3155451","20.4248267","20.56880982","20.74390624"
"IMF.FAD:FM(2.0.0)","THA.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Thailand","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","","2.749301283","-1.680828895","-6.292091253","-9.017192244","-1.792068001","-1.768093556","-6.722498641","1.978324178","1.105924705","2.17304018","1.866659795","0.219944574","0.801032877","-2.213973862","-1.069704512","0.0941","-0.860479551","0.515540594","-0.800922331","0.13237768","0.569430053","-0.424881961","0.120433118","0.419141348","-4.45537347","-6.745776152","-4.460380025","-3.195157154","-3.711029594","-3.363835325","-3.430977298","-3.323439669","-3.184234391","-3.119881011"
"IMF.FAD:FM(2.0.0)","THA.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Thailand","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","","","","","","","-0.519016593","-5.382641926","3.07437493","2.365378752","3.391348905","3.233110879","1.275137813","1.912156418","-1.181268861","0.0318","1.285025825","0.349360272","1.634726963","0.323101155","1.138651889","1.421528609","0.517101958","1.141249753","1.43537399","-3.48704816","-5.484215528","-3.14140532","-2.003117198","-2.386146543","-2.003558244","-2.053608998","-1.94432739","-1.800344276","-1.725247856"
"IMF.FAD:FM(2.0.0)","THA.G_XWDG_G01_GDP_PT.A","OBS_VALUE","Thailand","Gross debt, Percent of GDP","Annual","Units","","","","","","","40.45495871","49.88091399","56.5852135","57.82558309","57.46924756","54.90157106","47.50108846","46.2658992","45.46163746","39.17738515","35.98522732","34.9466889","42.36411714","39.83136183","39.1159381","41.92972325","42.19042233","43.33460026","42.55870123","41.7453922","41.77766224","41.94078386","41.06306753","49.4196977","58.33704192","60.52152783","62.43960542","64.510462","65.5288179","65.76031398","65.14428707","64.57799541","64.36854473"
"IMF.FAD:FM(2.0.0)","THA.G_X_G01_GDP_PT.A","OBS_VALUE","Thailand","Expenditure, Percent of GDP","Annual","Units","","","","","","17.96171","21.63447514","23.92153501","26.47193265","19.34607253","20.82376471","25.71231053","18.28573861","19.33148839","19.5797625","18.73891479","19.99905613","19.22632582","21.72183648","22.0088575","21.11340127","22.25129831","21.63553431","22.18601134","22.18220529","21.34974514","21.52165035","21.35221089","20.56178542","24.88558646","26.76712514","24.51673994","23.18276099","23.80246577","23.6294154","23.74652239","23.74826637","23.75304421","23.86378725"
"IMF.FAD:FM(2.0.0)","TJK.GGR_G01_GDP_PT.A","OBS_VALUE","Tajikistan, Republic of","Revenue, General government, Percent of GDP","Annual","Units","","","","","","","","","13.50825329","13.60178652","15.20301445","16.7402545","17.326377","17.93218039","20.08392422","23.62167705","22.46207753","22.11956673","23.41475504","23.15983781","24.88518071","25.13434665","26.93865004","28.3946321","29.94427396","29.73992434","28.12861582","28.18141941","26.77270184","24.82425947","26.97581925","27.72096881","27.70565205","27.11876765","28.60127073","29.06708008","29.17330458","28.20585897","27.74070819"
"IMF.FAD:FM(2.0.0)","TJK.GGXCNL_G01_GDP_PT.A","OBS_VALUE","Tajikistan, Republic of","Net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","","","","","-4.037403494","-4.513684768","-2.114907493","-2.400062594","-1.744853936","-2.316810124","-2.827392034","2.001641269","2.131381667","1.941540765","-0.201478713","-2.706824069","0.604406046","0.406559","-0.73467805","0.922460529","-1.962513979","-2.910699446","-5.646991323","-2.690380619","-2.043000273","-4.339408901","-0.66645098","-0.232978857","-1.048823233","-2.503379207","-2.476949326","-2.530865557","-2.478864849","-2.47637429","-2.477537824"
"IMF.FAD:FM(2.0.0)","TJK.GGXONLB_G01_GDP_PT.A","OBS_VALUE","Tajikistan, Republic of","Primary net lending (+) / net borrowing (-), Percent of GDP","Annual","Units","","","","","","","","","-3.447147807","-3.189302639","-0.588808066","-0.517473091","-0.504895468","-1.617291698","-2.326915893","2.495826629","2.591959716","2.250912915","0.301155168","-2.216295198","1.122399271","0.966944904","0.244987836","1.485396563","-1.456248866","-2.224277234","-5.211169639","-1.608845957","-1.205449226","-3.416331611","0.198597129","0.479542337","-0.255890338","-1.773012491","-1.733471108","-1.881174269","-1.804433123","-1.896275014","-1.73023086"
